"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Coarse_STE","Coarse_STE_rank"
"829","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Mysida","ZZZ","ZZZ","ZZZ","Mysidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neomysis","ZZZ","ZZZ","ZZZ","ZZZ","Neomysis","Genus"
"831","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Planorbidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoplanorbis","ZZZ","ZZZ","ZZZ","ZZZ","Planorbidae","Family"
"832","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Hemerodromiinae","ZZZ","Hemerodromiini","ZZZ","ZZZ","Neoplasta","ZZZ","ZZZ","ZZZ","ZZZ","Neoplasta","Genus"
"833","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Notonectoidea","Pleidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoplea","ZZZ","ZZZ","striola","ZZZ","Neoplea striola","Species"
"834","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Neoporus","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"836","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydroptiloidea","Hydroptilidae","Hydroptilinae","ZZZ","Neotrichiini","ZZZ","ZZZ","Neotrichia","ZZZ","ZZZ","ZZZ","ZZZ","Neotrichia","Genus"
"837","Annelida","ZZZ","ZZZ","Polychaeta","Palpata","ZZZ","ZZZ","Aciculata","Phyllodocida","ZZZ","ZZZ","Nereididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nereididae","Family"
"838","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Unionicolidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neumania","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"839","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydropsychoidea","Polycentropodidae","Polycentropodinae","ZZZ","ZZZ","ZZZ","ZZZ","Neureclipsis","ZZZ","ZZZ","ZZZ","ZZZ","Neureclipsis","Genus"
"840","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","Neuropterida","Neuroptera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neuroptera","Order"
"841","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Paralauterborniella","ZZZ","ZZZ","nigrohalteralis","ZZZ","Chironomidae","Family"
"842","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","Nilotanypus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"843","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Nilothauma","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"845","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Lepidoptera","ZZZ","ZZZ","Noctuoidea","Noctuidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Noctuidae","Family"
"846","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Phallodrilinae","ZZZ","ZZZ","ZZZ","ZZZ","Nootkadrilus","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"847","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Phallodrilinae","ZZZ","ZZZ","ZZZ","ZZZ","Nootkadrilus","ZZZ","ZZZ","longisetosus","ZZZ","Oligochaeta","Subclass"
"848","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","ZZZ","Nostococladius","nostocicola","ZZZ","Chironomidae","Family"
"849","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","ZZZ","Nostococladius","ZZZ","ZZZ","Chironomidae","Family"
"850","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Notonectoidea","Notonectidae","Notonectinae","ZZZ","Notonectini","ZZZ","ZZZ","Notonecta","ZZZ","ZZZ","ZZZ","ZZZ","Notonecta","Genus"
"851","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Notonectoidea","Notonectidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Notonectidae","Family"
"852","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","ZZZ","ZZZ","obscurus","ZZZ","Chironomidae","Family"
"856","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Hydraenidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ochthebius","ZZZ","ZZZ","ZZZ","ZZZ","Ochthebius","Genus"
"859","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Aturidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ocybrachypoda","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"860","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Odonata","Order"
"861","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Prodiamesinae","ZZZ","ZZZ","ZZZ","ZZZ","Odontomesa","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"862","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Stratiomyomorpha","ZZZ","Stratiomyidae","Stratiomyinae","ZZZ","Stratiomyini","ZZZ","ZZZ","Odontomyia","ZZZ","ZZZ","ZZZ","ZZZ","Odontomyia","Genus"
"864","Mollusca","ZZZ","ZZZ","Gastropoda","Opisthobranchia","ZZZ","ZZZ","Sacoglossa","ZZZ","ZZZ","ZZZ","Stiligeridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Olea","ZZZ","ZZZ","ZZZ","ZZZ","Stiligeridae","Family"
"865","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Lepidoptera","ZZZ","ZZZ","Noctuoidea","Noctuidae","Hadeninae","ZZZ","Apameini","ZZZ","ZZZ","Oligia","ZZZ","ZZZ","ZZZ","ZZZ","Oligia","Genus"
"866","Porifera","ZZZ","ZZZ","Demospongiae","ZZZ","ZZZ","ZZZ","Dictyoceratida","ZZZ","ZZZ","ZZZ","Thorectidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligoceras","ZZZ","ZZZ","ZZZ","ZZZ","Oligoceras","Genus"
"867","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"870","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Staphylinidae","Aleocharinae","ZZZ","Hypocyphtini","ZZZ","ZZZ","Oligota","ZZZ","ZZZ","ZZZ","ZZZ","Oligota","Genus"
"872","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Stylommatophora","ZZZ","ZZZ","ZZZ","Subulinidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Opeas","ZZZ","ZZZ","ZZZ","ZZZ","Subulinidae","Family"
"873","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ophidonais","ZZZ","ZZZ","serpentina","ZZZ","Oligochaeta","Subclass"
"879","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Gerromorpha","Hydrometroidea","Macroveliidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oravelia","ZZZ","ZZZ","ZZZ","ZZZ","Oravelia","Genus"
"880","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","Cambarinae","ZZZ","ZZZ","ZZZ","ZZZ","Orconectes","ZZZ","ZZZ","ZZZ","ZZZ","Orconectes","Genus"
"883","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Anisitsiellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oregonacarus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"884","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Oregoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oregonia","ZZZ","ZZZ","ZZZ","ZZZ","Oregonia","Genus"
"885","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Oreodytes","ZZZ","ZZZ","abbreviatus","ZZZ","Dytiscidae","Family"
"886","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Oreodytes","ZZZ","ZZZ","congruus","ZZZ","Dytiscidae","Family"
"887","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Oreodytes","ZZZ","ZZZ","obesus","ZZZ","Dytiscidae","Family"
"888","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Oreodytes","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"890","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Sarcoptiformes","Oribatida","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"892","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","Neuropterida","Megaloptera","ZZZ","ZZZ","ZZZ","Corydalidae","Chauliodinae","ZZZ","ZZZ","ZZZ","ZZZ","Orohermes","ZZZ","ZZZ","crepusculus","ZZZ","Orohermes crepusculus","Species"
"893","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Oropuella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"894","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"895","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladiinae Genus 5 (Coffman and Ferrington)","ZZZ","Chironomidae","Family"
"896","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladiinae sp. RAI # 0001","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"897","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladiinae sp. RAI # 0004","ZZZ","Chironomidae","Family"
"898","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"899","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","Orthocladius","ZZZ","ZZZ","Chironomidae","Family"
"900","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","Orthocladius complex","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"901","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","Perlodinae","ZZZ","Diploperlini","ZZZ","ZZZ","Osobenus","ZZZ","ZZZ","yakimae","ZZZ","Osobenus yakimae","Species"
"902","Arthropoda","Crustacea","ZZZ","Ostracoda","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ostracoda","Class"
"903","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Oxidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"904","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Oxidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oxus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"905","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Stratiomyomorpha","ZZZ","Stratiomyidae","Stratiomyinae","ZZZ","Oxycerini","ZZZ","ZZZ","Oxycera","ZZZ","ZZZ","ZZZ","ZZZ","Oxycera","Genus"
"906","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydroptiloidea","Hydroptilidae","Hydroptilinae","ZZZ","Hydroptilini","ZZZ","ZZZ","Oxyethira","ZZZ","ZZZ","ZZZ","ZZZ","Oxyethira","Genus"
"907","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hymenoptera","Apocrita","Aculeata","Apoidea","Colletidae","Euryglossinae","ZZZ","ZZZ","ZZZ","ZZZ","Pachyprosopis","ZZZ","Parapachyprosopis","ZZZ","ZZZ","Pachyprosopis (Parapachyprosopis)","Subgenus"
"911","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Diamesinae","ZZZ","Diamesini","ZZZ","ZZZ","Pagastia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"912","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Pagastiella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"913","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pagurus","ZZZ","ZZZ","aleuticus","ZZZ","Pagurus aleuticus","Species"
"914","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Cucujiformia","Tenebrionoidea","Zopheridae","Colydiinae","ZZZ","ZZZ","ZZZ","ZZZ","Paha","ZZZ","ZZZ","ZZZ","ZZZ","Paha","Genus"
"915","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Caridea","Palaemonoidea","Palaemonidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Palaemonidae","Family"
"916","Mollusca","ZZZ","ZZZ","Bivalvia","Palaeoheterodonta","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Palaeoheterodonta","Subclass"
"917","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","Palpomyiini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Palpomyiini","Tribe"
"918","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Hydryphantidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Panisopsis","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"919","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Xylotopus","ZZZ","ZZZ","par","ZZZ","Chironomidae","Family"
"920","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","Capniinae","ZZZ","ZZZ","ZZZ","ZZZ","Paracapnia","ZZZ","ZZZ","ZZZ","ZZZ","Paracapnia","Genus"
"921","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Parachaetocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"922","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Parachironomus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"923","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Paracladopelma","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"924","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paracloeodes","ZZZ","ZZZ","minutus","ZZZ","Paracloeodes minutus","Species"
"925","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Paracricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"926","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Hydrophiloidea","Hydrophilidae","Hydrophilinae","ZZZ","Anacaenini","ZZZ","ZZZ","Paracymus","ZZZ","ZZZ","ZZZ","ZZZ","Paracymus","Genus"
"927","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Hexatomini","ZZZ","ZZZ","Paradelphomyia","ZZZ","ZZZ","ZZZ","ZZZ","Paradelphomyia","Genus"
"928","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Parakiefferiella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"929","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Paralauterborniella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"930","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Staphylinidae","Aleocharinae","ZZZ","Athetini","ZZZ","ZZZ","Paraleptonia","ZZZ","ZZZ","ZZZ","ZZZ","Paraleptonia","Genus"
"940","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","Leuctrinae","ZZZ","ZZZ","ZZZ","ZZZ","Paraleuctra","ZZZ","ZZZ","ZZZ","ZZZ","Paraleuctra","Genus"
"941","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Paralimnophyes","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"942","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","Paramerina","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"943","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","Paramerina/Zavrelimyia","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"944","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Parametriocnemus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"945","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paramideopsis","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"946","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Eusiridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paramoera","ZZZ","ZZZ","ZZZ","ZZZ","Paramoera","Genus"
"947","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paranais","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"948","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","Parapelopia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"951","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","Paraperlinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paraperlinae","Subfamily"
"952","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Paraphaenocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
